customer_id;customer_type;loan_account_number;loan_status_code;days_past_due;final_maturity_date;total_installment_count;outstanding_installment_count;paid_installment_count;first_payment_date;original_loan_amount;outstanding_principal_balance;nominal_interest_rate;total_interest_amount;kkdf_rate;kkdf_amount;bsmv_rate;bsmv_amount;grace_period_months;installment_frequency;loan_start_date;loan_closing_date;insurance_included;customer_district_code;customer_province_code;internal_rating;external_rating
CUST_19282;I;LOAN_027689;A;0;20260314;11;9;2;20250414;107430;89320;50.47;2645.48;16.40;417.59;14.89;449.58;0;1;20250314;;E;DISTRICT_B;PROVINCE_10;11;1282
CUST_19283;I;LOAN_027690;A;0;20251127;8;5;3;20250330;9910;6950;52.14;98.23;14.72;15.99;16.19;16.09;0;1;20250227;;E;DISTRICT_B;PROVINCE_21;2;938
CUST_19284;I;LOAN_027691;A;0;20260120;12;6;5;20250220;33810;23730;59.46;664.28;16.19;102.40;13.82;99.10;0;1;20250120;;E;DISTRICT_B;PROVINCE_1;14;1144
CUST_19285;I;LOAN_027692;A;0;20260117;11;7;5;20250217;46410;30910;51.34;962.99;13.96;141.94;14.76;135.37;0;1;20250108;;E;DISTRICT_B;PROVINCE_7;5;1628
CUST_19286;I;LOAN_027693;A;0;20260123;8;6;2;20250525;1510;1130;60.85;32.18;15.54;4.18;13.61;4.45;0;1;20250425;;H;DISTRICT_B;PROVINCE_34;14;1474
CUST_19286;I;LOAN_027694;A;0;20251210;8;6;3;20250412;1520;990;57.83;42.62;16.50;5.88;13.87;6.35;0;1;20250312;;H;DISTRICT_B;PROVINCE_34;15;1396
CUST_19287;I;LOAN_027695;A;0;20260102;11;5;5;20250202;45190;31210;50.05;243.15;15.29;27.92;14.21;35.64;0;1;20250102;;E;DISTRICT_B;PROVINCE_45;2;1629
CUST_19288;I;LOAN_027696;A;0;20260212;12;8;3;20250314;106940;83750;50.05;3686.09;14.27;538.39;13.69;469.63;0;1;20250212;;E;DISTRICT_B;PROVINCE_2;1;1479
CUST_19289;I;LOAN_027697;A;0;20260111;12;7;4;20250211;5480;3460;53.91;111.59;13.88;21.82;15.33;18.13;0;1;20250111;;E;DISTRICT_B;PROVINCE_30;8;1619
CUST_19289;I;LOAN_027698;A;0;20260108;12;6;4;20250208;2360;1430;54.39;82.94;14.70;9.22;14.75;10.36;0;1;20250108;;E;DISTRICT_B;PROVINCE_30;13;1492
CUST_19289;I;LOAN_027699;A;0;20260111;13;7;5;20250211;5180;3080;58.24;146.16;15.89;20.61;14.24;20.14;0;1;20250111;;E;DISTRICT_B;PROVINCE_30;2;1023
CUST_19289;I;LOAN_027700;A;0;20260115;11;6;5;20250215;2950;2020;49.13;64.22;13.67;10.03;15.95;9.70;0;1;20250115;;E;DISTRICT_B;PROVINCE_30;9;1495
CUST_19289;I;LOAN_027701;A;0;20260114;13;7;5;20250214;3540;2080;47.12;65.62;14.02;10.02;14.69;10.91;0;1;20250114;;E;DISTRICT_B;PROVINCE_30;14;1114
CUST_19290;I;LOAN_027702;A;0;20260313;10;8;3;20250413;162830;141720;50.85;4851.96;15.51;674.40;14.65;715.20;0;1;20250313;;E;DISTRICT_B;PROVINCE_6;1;1620
CUST_19291;I;LOAN_027703;A;0;20260218;13;7;3;20250320;2690;2470;54.01;63.11;14.56;8.77;14.47;8.48;0;1;20250218;;E;DISTRICT_B;PROVINCE_7;15;835
CUST_19292;I;LOAN_027704;A;0;20251228;8;5;2;20250429;21810;16070;52.67;214.32;13.93;34.31;13.61;34.85;0;1;20250330;;E;DISTRICT_B;PROVINCE_6;11;1783
CUST_19293;I;LOAN_027705;A;0;20260323;12;8;2;20250423;162840;112740;51.97;2896.70;14.64;487.93;14.84;483.75;0;1;20250323;;E;DISTRICT_B;PROVINCE_7;6;1513
CUST_19294;I;LOAN_027706;A;0;20251202;12;4;6;20250102;36100;18630;48.95;153.13;14.05;21.59;14.43;17.56;0;1;20241202;;E;DISTRICT_B;PROVINCE_3;7;1642
CUST_19294;I;LOAN_027707;A;0;20260316;12;9;2;20250416;70260;55730;48.52;1676.35;15.95;266.39;14.78;264.48;0;1;20250316;;E;DISTRICT_B;PROVINCE_3;9;1555
CUST_19295;I;LOAN_027708;A;0;20251012;7;4;4;20250314;11010;5790;45.42;204.30;15.24;30.31;15.43;28.98;0;1;20250212;;E;DISTRICT_B;PROVINCE_7;7;1595
CUST_19296;I;LOAN_027709;A;0;20260121;12;7;4;20250221;13840;7470;53.80;193.09;14.29;26.28;14.96;29.62;0;1;20250121;;E;DISTRICT_B;PROVINCE_3;3;1049
CUST_19297;I;LOAN_027710;A;0;20260321;10;9;2;20250421;34710;25890;55.89;741.35;14.46;96.66;13.86;98.10;0;1;20250321;;E;DISTRICT_B;PROVINCE_7;11;1898
CUST_19298;I;LOAN_027711;A;0;20260310;12;8;3;20250410;175210;150650;49.44;5375.69;15.62;837.22;13.81;843.66;0;1;20250310;;E;DISTRICT_B;PROVINCE_34;13;905
CUST_19299;I;LOAN_027712;A;0;20260402;12;9;3;20250502;81080;63730;58.51;622.67;14.71;109.70;15.08;115.83;0;1;20250402;;E;DISTRICT_B;PROVINCE_7;10;1640
CUST_19300;I;LOAN_027713;A;0;20260120;8;7;1;20250522;10950;7790;55.52;201.97;13.91;29.76;13.85;33.97;0;1;20250422;;E;DISTRICT_B;PROVINCE_35;1;1020
CUST_19301;I;LOAN_027714;A;0;20260117;12;7;4;20250217;68160;52660;57.27;1384.84;16.38;226.25;16.49;236.03;0;1;20250103;;E;DISTRICT_B;PROVINCE_14;6;1684
CUST_19302;I;LOAN_027715;A;0;20260326;12;9;3;20250426;48070;47580;51.52;718.27;15.15;136.11;14.69;107.85;0;1;20250326;;E;DISTRICT_B;PROVINCE_6;10;1047
CUST_19303;I;LOAN_027716;A;0;20260411;11;10;2;20250511;67210;54580;53.96;2469.53;15.63;301.39;13.77;380.84;0;1;20250331;;E;DISTRICT_B;PROVINCE_52;8;1438
CUST_19304;I;LOAN_027717;A;0;20260414;10;10;2;20250514;176490;167910;57.68;5226.14;14.17;846.09;14.12;813.62;0;1;20250410;;E;DISTRICT_B;PROVINCE_37;8;1704
CUST_19305;I;LOAN_027718;A;0;20260316;12;8;3;20250516;159000;119930;45.69;4906.95;14.79;657.52;13.75;736.92;0;1;20250311;;E;DISTRICT_B;PROVINCE_7;9;1778
CUST_19306;I;LOAN_027719;A;0;20260216;12;8;3;20250318;119560;68910;52.50;2506.43;15.82;378.33;16.15;332.22;0;1;20250216;;E;DISTRICT_B;PROVINCE_1;11;1722
CUST_19307;I;LOAN_027720;A;0;20260331;11;8;2;20250430;178540;146600;46.60;1784.45;14.63;226.50;15.80;293.39;0;1;20250331;;E;DISTRICT_B;PROVINCE_1;7;1534
CUST_19308;I;LOAN_027721;A;0;20260108;9;6;2;20250510;172770;145200;51.96;5694.98;16.10;864.36;15.22;783.69;0;1;20250410;;E;DISTRICT_B;PROVINCE_7;4;947
CUST_19309;I;LOAN_027722;A;0;20251126;9;5;4;20250329;49050;29740;54.40;424.90;15.71;60.84;14.41;56.42;0;1;20250226;;E;DISTRICT_B;PROVINCE_34;8;896
CUST_19310;I;LOAN_027723;A;0;20251030;9;3;5;20250301;2200;1250;48.05;13.13;13.83;2.02;15.21;1.82;0;1;20250205;;H;DISTRICT_B;PROVINCE_30;12;1556
CUST_19310;I;LOAN_027724;A;0;20251030;9;4;5;20250301;4820;2800;48.03;27.67;15.99;4.82;13.57;3.71;0;1;20250122;;H;DISTRICT_B;PROVINCE_30;12;1120
CUST_19310;I;LOAN_027725;A;0;20251022;8;3;4;20250222;5130;2630;50.61;60.69;14.10;8.51;15.85;8.11;0;1;20250122;;H;DISTRICT_B;PROVINCE_30;12;1472
CUST_19310;I;LOAN_027726;A;0;20250925;9;2;6;20250126;5760;2290;50.60;34.35;15.06;6.21;15.67;5.32;0;1;20241226;;H;DISTRICT_B;PROVINCE_30;10;1454
CUST_19311;I;LOAN_027727;A;0;20260325;11;9;3;20250425;48750;46490;57.26;963.26;16.49;128.97;15.10;145.93;0;1;20250325;;E;DISTRICT_B;PROVINCE_7;7;1530
CUST_19312;I;LOAN_027728;A;0;20260127;12;6;4;20250226;25730;16080;51.47;251.48;13.81;35.93;13.87;34.77;0;1;20250127;;E;DISTRICT_B;PROVINCE_12;15;907
CUST_19313;I;LOAN_027729;A;0;20260411;11;10;1;20250511;130740;124790;58.19;4381.65;16.39;698.70;13.95;641.10;0;1;20250411;;E;DISTRICT_B;PROVINCE_70;14;1208
CUST_19314;I;LOAN_027730;A;0;20251229;9;6;2;20250430;114530;81520;47.99;1050.63;13.51;128.94;14.37;126.47;0;1;20250331;;E;DISTRICT_B;PROVINCE_7;4;1054
CUST_19315;I;LOAN_027731;A;0;20251213;12;5;5;20250113;33630;17020;50.51;585.73;15.33;100.86;13.94;96.06;0;1;20241213;;E;DISTRICT_B;PROVINCE_1;1;1623
CUST_19316;I;LOAN_027732;A;0;20260412;12;9;1;20250512;29380;25630;50.72;889.35;14.85;129.51;14.95;147.22;0;1;20250412;;E;DISTRICT_B;PROVINCE_6;15;1387
CUST_19317;I;LOAN_027733;A;0;20251127;10;5;7;20241228;145500;60940;51.93;878.52;15.06;143.52;14.53;134.96;0;1;20241127;;E;DISTRICT_B;PROVINCE_37;15;1561
CUST_19318;I;LOAN_027734;A;0;20260310;11;9;3;20250410;144390;112110;49.48;5455.15;16.24;733.09;14.06;631.75;0;1;20250310;;E;DISTRICT_B;PROVINCE_1;13;1454
CUST_19319;I;LOAN_027735;A;0;20251230;12;5;6;20250130;108710;51880;47.15;592.74;15.94;110.22;15.34;95.44;0;1;20241230;;E;DISTRICT_B;PROVINCE_34;8;1766
CUST_19320;I;LOAN_027736;A;0;20260301;9;8;0;20250702;5090;4620;56.97;65.96;15.46;9.44;16.11;9.27;0;1;20250518;;H;DISTRICT_B;PROVINCE_30;15;1610
CUST_19321;I;LOAN_027737;A;0;20260330;10;9;2;20250429;98530;100470;50.38;1263.11;15.12;169.63;13.53;185.15;0;1;20250330;;E;DISTRICT_B;PROVINCE_3;13;1487
CUST_19322;I;LOAN_027738;A;0;20260324;11;8;3;20250424;242570;182770;52.41;3784.36;15.80;572.27;13.63;527.55;0;1;20250313;;E;DISTRICT_B;PROVINCE_7;11;1379
CUST_19323;I;LOAN_027739;A;0;20251124;8;4;2;20250426;34640;26570;58.06;463.09;14.88;80.56;16.17;84.88;0;1;20250327;;E;DISTRICT_B;PROVINCE_7;12;1163
CUST_19324;I;LOAN_027740;A;0;20260411;11;9;1;20250511;137710;160510;52.90;4985.14;15.77;743.92;14.15;816.40;0;1;20250411;;E;DISTRICT_B;PROVINCE_7;15;1723
CUST_19325;I;LOAN_027741;A;0;20251213;12;6;5;20250113;56250;27140;50.88;1160.40;14.37;145.25;14.92;175.03;0;1;20241213;;E;DISTRICT_B;PROVINCE_26;10;1363
CUST_19326;I;LOAN_027742;A;0;20260302;13;8;4;20250402;107650;70490;48.34;884.10;15.58;109.94;15.61;134.58;0;1;20250227;;E;DISTRICT_B;PROVINCE_12;4;1126
CUST_19327;I;LOAN_027743;A;0;20260321;12;8;3;20250421;170830;130690;52.38;3423.10;14.06;590.53;14.02;561.53;0;1;20250321;;E;DISTRICT_B;PROVINCE_7;13;1340
CUST_19328;I;LOAN_027744;A;0;20260311;11;8;2;20250411;103080;100240;54.24;2981.72;13.91;452.12;14.83;527.51;0;1;20250308;;E;DISTRICT_B;PROVINCE_7;7;1765
CUST_19329;I;LOAN_027745;A;0;20260224;12;8;3;20250326;117320;104450;53.89;1815.19;13.74;247.61;13.91;259.10;0;1;20250224;;E;DISTRICT_B;PROVINCE_12;14;927
CUST_19330;I;LOAN_027746;A;0;20251103;3;3;0;20250903;11330;12220;55.78;558.46;16.24;95.97;15.72;75.06;0;1;20250606;;H;DISTRICT_B;PROVINCE_12;10;923
CUST_19331;I;LOAN_027747;A;0;20260403;12;9;3;20250503;138210;99870;59.42;1041.47;15.00;135.71;15.38;157.94;0;1;20250403;;E;DISTRICT_B;PROVINCE_51;15;1238
CUST_19332;I;LOAN_027748;A;0;20260314;13;8;2;20250414;28360;26600;54.56;795.08;14.63;116.68;15.27;149.65;0;1;20250314;;E;DISTRICT_B;PROVINCE_7;12;1420
CUST_19333;I;LOAN_027749;A;0;20251223;11;6;6;20250123;10740;8040;54.80;155.40;13.70;20.57;15.96;24.85;0;1;20241223;;E;DISTRICT_B;PROVINCE_27;14;902
CUST_19333;I;LOAN_027750;A;0;20251220;11;6;6;20250120;16980;9380;57.74;204.25;16.08;32.91;14.48;37.39;0;1;20241220;;E;DISTRICT_B;PROVINCE_27;8;924
CUST_19333;I;LOAN_027751;A;0;20250826;8;1;7;20241226;34570;8880;57.93;186.31;14.77;26.25;14.60;24.26;0;1;20241211;;E;DISTRICT_B;PROVINCE_27;4;1460
CUST_19334;I;LOAN_027752;A;0;20260329;13;8;3;20250629;150160;94820;53.64;1620.24;14.08;258.34;13.99;218.97;0;1;20250324;;E;DISTRICT_B;PROVINCE_7;10;1512
CUST_19334;I;LOAN_027753;A;0;20260226;12;8;4;20250629;29350;22760;45.11;316.45;16.15;43.14;13.61;52.13;0;1;20250217;;E;DISTRICT_B;PROVINCE_7;9;1843
CUST_19335;I;LOAN_027754;A;0;20260110;10;6;5;20250210;63440;50020;50.31;1770.84;16.33;291.75;15.23;243.38;0;1;20241227;;E;DISTRICT_B;PROVINCE_7;7;1685
CUST_19336;I;LOAN_027755;A;0;20260216;12;7;3;20250418;57040;44110;54.39;1257.76;14.74;179.27;15.93;165.39;0;1;20250213;;E;DISTRICT_B;PROVINCE_51;11;1665
CUST_19337;I;LOAN_027756;A;0;20260312;12;8;2;20250412;73500;59880;47.17;2620.32;13.63;318.69;15.87;369.74;0;1;20250312;;E;DISTRICT_B;PROVINCE_2;12;1684
CUST_19338;I;LOAN_027757;A;0;20251202;12;4;6;20250102;32850;15140;48.49;130.65;14.26;18.59;15.09;17.30;0;1;20241202;;E;DISTRICT_B;PROVINCE_7;7;1724
CUST_19339;I;LOAN_027758;A;0;20260412;12;9;1;20250512;50790;45810;59.57;2188.28;14.55;312.16;16.41;297.67;0;1;20250412;;E;DISTRICT_B;PROVINCE_3;10;1498
CUST_19340;I;LOAN_027759;A;0;20260320;13;9;3;20250420;106850;91390;51.41;1983.31;13.89;350.75;13.52;344.58;0;1;20250320;;E;DISTRICT_B;PROVINCE_1;15;1755
CUST_19341;I;LOAN_027760;A;0;20260301;8;8;1;20250702;16790;15080;55.92;168.27;16.42;30.12;13.66;24.91;0;1;20250519;;H;DISTRICT_B;PROVINCE_51;3;1333
CUST_19342;I;LOAN_027761;A;0;20260305;12;7;4;20250405;10300;6690;48.02;37.05;14.20;6.36;14.93;6.87;0;1;20250305;;E;DISTRICT_B;PROVINCE_35;15;1438
CUST_19343;I;LOAN_027762;A;0;20251116;3;3;0;20250916;6830;6730;56.60;213.51;14.46;27.24;15.46;31.90;0;1;20250619;;H;DISTRICT_B;PROVINCE_10;8;1737
CUST_19344;I;LOAN_027763;A;0;20260415;12;10;2;20250515;50370;39250;47.49;1546.41;14.25;234.12;14.35;204.73;0;1;20250415;;E;DISTRICT_B;PROVINCE_7;2;1127
CUST_19345;I;LOAN_027764;A;0;20260219;12;7;3;20250321;88600;79570;49.74;1785.88;15.17;264.91;14.38;244.44;0;1;20250219;;E;DISTRICT_B;PROVINCE_1;8;1569
CUST_19346;I;LOAN_027765;A;0;20260311;11;8;2;20250411;15180;12160;50.07;421.59;15.56;65.99;14.12;78.29;0;1;20250311;;E;DISTRICT_B;PROVINCE_15;12;1644
CUST_19346;I;LOAN_027766;A;0;20260116;10;7;4;20250216;21080;14120;45.90;387.31;14.27;51.24;13.61;59.62;0;1;20250116;;E;DISTRICT_B;PROVINCE_15;9;1080
CUST_19347;I;LOAN_027767;A;0;20260414;12;10;2;20250514;131050;107900;46.72;4038.81;16.20;598.50;16.31;477.67;0;1;20250414;;H;DISTRICT_B;PROVINCE_10;8;1450
CUST_19347;I;LOAN_027768;A;0;20260109;9;7;2;20250411;9690;7690;54.06;286.50;15.08;52.59;13.83;44.44;0;1;20250307;;H;DISTRICT_B;PROVINCE_10;9;963
CUST_19348;I;LOAN_027769;A;0;20260320;11;8;3;20250420;14460;13890;53.19;320.16;16.35;43.04;16.47;41.47;0;1;20250320;;E;DISTRICT_B;PROVINCE_31;15;904
CUST_19349;I;LOAN_027770;A;0;20260104;9;5;3;20250506;13240;8560;50.12;37.98;15.31;5.67;15.31;6.07;0;1;20250406;;E;DISTRICT_B;PROVINCE_1;2;811
CUST_19350;I;LOAN_027771;A;0;20260219;11;7;3;20250321;101250;66260;52.35;1766.11;13.90;282.28;15.24;237.77;0;1;20250219;;E;DISTRICT_B;PROVINCE_1;8;1445
CUST_19351;I;LOAN_027772;A;0;20250828;6;1;3;20250330;37730;12100;55.15;221.94;15.11;33.02;13.79;28.32;0;1;20250227;;E;DISTRICT_B;PROVINCE_7;1;1153
CUST_19352;I;LOAN_027773;A;0;20260313;11;8;3;20250413;124280;87090;48.09;3202.75;14.88;518.13;16.37;480.20;0;1;20250313;;E;DISTRICT_B;PROVINCE_10;11;1411
CUST_19353;I;LOAN_027774;A;0;20260301;10;7;3;20250401;111770;76360;48.00;788.49;14.83;136.02;15.68;138.18;0;1;20250226;;E;DISTRICT_B;PROVINCE_40;8;1689
CUST_19354;I;LOAN_027775;A;0;20250904;5;2;3;20250406;228640;66450;54.40;366.87;14.73;47.82;15.42;55.57;0;1;20250306;;H;DISTRICT_B;PROVINCE_34;9;1615
CUST_19355;I;LOAN_027776;A;0;20260406;11;9;2;20250506;11170;8450;52.02;33.06;14.95;4.85;14.02;5.19;0;1;20250406;;E;DISTRICT_B;PROVINCE_7;14;1818
CUST_19355;I;LOAN_027777;A;0;20260403;12;8;3;20250503;10700;9700;53.70;87.64;16.40;13.13;15.50;10.48;0;1;20250403;;E;DISTRICT_B;PROVINCE_7;12;930
CUST_19356;I;LOAN_027778;A;0;20260314;11;8;2;20250414;152140;124400;47.32;3792.54;14.25;540.91;15.67;537.61;0;1;20250314;;E;DISTRICT_B;PROVINCE_7;4;960
CUST_19357;I;LOAN_027779;A;0;20260302;12;8;4;20250402;92130;72380;48.68;792.75;15.58;115.76;16.12;108.79;0;1;20250302;;E;DISTRICT_B;PROVINCE_7;6;1033
CUST_19357;I;LOAN_027780;A;0;20260101;9;5;3;20250503;59580;46180;55.37;424.93;14.28;72.24;14.93;55.41;0;1;20250403;;E;DISTRICT_B;PROVINCE_7;5;1123
CUST_19358;I;LOAN_027781;A;0;20260401;11;9;3;20250501;24880;18360;56.06;251.76;14.08;39.44;15.51;35.94;0;1;20250401;;H;DISTRICT_B;PROVINCE_30;14;1008
CUST_19359;I;LOAN_027782;A;0;20260102;6;5;0;20250802;2430;2360;59.18;54.91;13.60;8.32;16.44;8.49;0;1;20250625;;H;DISTRICT_B;PROVINCE_72;13;1886
CUST_19360;I;LOAN_027783;A;0;20250925;3;3;0;20250726;22990;21230;52.39;334.41;13.84;54.98;15.48;54.26;0;1;20250628;;H;DISTRICT_B;PROVINCE_7;1;850
CUST_19361;I;LOAN_027784;A;0;20260413;12;10;2;20250513;76100;79790;50.97;2928.98;15.25;467.67;15.98;379.43;0;1;20250405;;E;DISTRICT_B;PROVINCE_3;13;944
CUST_19362;I;LOAN_027785;A;0;20260325;11;8;2;20250425;168890;130060;50.88;2887.48;15.12;360.20;16.32;378.38;0;1;20250325;;E;DISTRICT_B;PROVINCE_7;1;1842
CUST_19363;I;LOAN_027786;A;0;20251231;8;5;2;20250502;33620;18930;64.17;244.58;13.85;39.97;15.45;37.05;0;1;20250402;;E;DISTRICT_B;PROVINCE_7;4;1651
CUST_19364;I;LOAN_027787;A;0;20260329;12;9;2;20250428;107120;75200;50.78;1428.19;16.08;177.15;14.36;187.76;0;1;20250329;;E;DISTRICT_B;PROVINCE_36;15;1718
CUST_19365;I;LOAN_027788;A;0;20260214;12;8;4;20250416;85190;64920;49.32;2715.08;15.30;333.37;15.63;404.55;0;1;20250131;;E;DISTRICT_B;PROVINCE_7;10;1651
CUST_19366;I;LOAN_027789;A;0;20260114;8;6;2;20250516;164550;126440;55.06;4598.11;15.34;624.31;15.76;713.68;0;1;20250416;;E;DISTRICT_B;PROVINCE_14;9;1140
CUST_19367;I;LOAN_027790;A;0;20260411;12;9;2;20250511;94910;85450;49.87;3635.76;13.92;425.37;14.75;526.12;0;1;20250411;;E;DISTRICT_B;PROVINCE_29;13;1427
CUST_19368;I;LOAN_027791;A;0;20260108;8;6;2;20250510;22170;17350;53.50;753.69;15.47;98.43;13.74;109.89;0;1;20250410;;E;DISTRICT_B;PROVINCE_27;7;1167
CUST_19369;I;LOAN_027792;A;0;20260414;11;10;2;20250514;45600;35920;52.21;1153.91;14.49;199.35;14.10;189.56;0;1;20250414;;E;DISTRICT_B;PROVINCE_33;1;1305
CUST_19369;I;LOAN_027793;A;0;20260414;12;9;2;20250514;19270;18950;53.14;537.17;13.74;85.43;13.77;100.08;0;1;20250414;;E;DISTRICT_B;PROVINCE_33;12;1299
CUST_19370;I;LOAN_027794;A;0;20260323;12;8;2;20250423;32980;24490;50.63;647.70;15.80;99.06;14.48;98.72;0;1;20250323;;E;DISTRICT_B;PROVINCE_7;9;1578
CUST_19371;I;LOAN_027795;A;0;20250913;2;2;0;20250716;32250;35740;50.22;938.23;15.52;165.32;13.74;178.56;0;1;20250615;;E;DISTRICT_B;PROVINCE_7;5;1432
CUST_19372;I;LOAN_027796;A;0;20251220;9;5;3;20250422;103450;74530;51.08;1668.71;16.50;263.47;15.08;228.79;0;1;20250322;;E;DISTRICT_B;PROVINCE_7;1;1636
CUST_19373;I;LOAN_027797;A;0;20260130;9;6;2;20250601;59610;49480;60.53;598.57;14.02;104.46;16.38;96.63;0;1;20250501;;H;DISTRICT_B;PROVINCE_7;6;1191
CUST_19374;I;LOAN_027798;A;0;20260402;12;8;2;20250502;54900;49400;56.36;470.94;14.92;68.07;15.04;79.64;0;1;20250402;;H;DISTRICT_B;PROVINCE_10;12;1297
CUST_19375;I;LOAN_027799;A;0;20260315;13;8;3;20250415;162210;132880;53.68;4363.91;13.58;690.53;15.57;586.85;0;1;20250315;;E;DISTRICT_B;PROVINCE_18;1;928
CUST_19376;I;LOAN_027800;A;0;20251130;11;4;6;20241231;30020;15540;58.46;177.48;15.37;26.58;13.85;24.13;0;1;20241130;;E;DISTRICT_B;PROVINCE_6;2;1137
CUST_19377;I;LOAN_027801;A;0;20260328;11;9;2;20250427;126610;103510;58.32;1662.03;15.68;225.67;15.91;245.20;0;1;20250328;;E;DISTRICT_B;PROVINCE_1;9;1188
CUST_19378;I;LOAN_027802;A;0;20260228;12;8;4;20250331;50430;36540;53.89;438.73;14.52;68.49;16.20;71.50;0;1;20250228;;E;DISTRICT_B;PROVINCE_52;2;1136
CUST_19379;I;LOAN_027803;A;0;20251012;8;3;4;20250212;107200;47970;53.06;1735.78;15.25;301.24;14.39;294.68;0;1;20250112;;E;DISTRICT_B;PROVINCE_10;2;1490
CUST_19380;I;LOAN_027804;A;0;20251221;8;5;2;20250523;103330;75160;54.67;1405.66;14.63;223.56;16.36;259.69;0;1;20250308;;E;DISTRICT_B;PROVINCE_7;12;1860
CUST_19381;I;LOAN_027805;A;0;20260215;12;8;3;20250317;10360;7860;48.00;203.72;13.52;37.14;13.63;29.75;0;1;20250215;;E;DISTRICT_B;PROVINCE_1;6;1374
CUST_19382;I;LOAN_027806;A;0;20260414;11;10;2;20250514;85600;82380;49.43;2715.94;14.82;424.53;14.79;537.36;0;1;20250414;;E;DISTRICT_B;PROVINCE_29;10;1728
CUST_19383;I;LOAN_027807;A;0;20260403;11;8;2;20250503;138550;137670;54.22;1182.58;15.73;154.80;15.94;156.97;0;1;20250403;;E;DISTRICT_B;PROVINCE_18;1;1422
CUST_19384;I;LOAN_027808;A;0;20260224;11;7;3;20250326;60320;39780;48.06;707.01;15.22;127.89;14.52;123.61;0;1;20250224;;E;DISTRICT_B;PROVINCE_29;7;893
CUST_19385;I;LOAN_027809;A;0;20260119;9;6;1;20250521;103680;78610;55.16;1880.09;15.98;355.63;15.35;305.59;0;1;20250421;;E;DISTRICT_B;PROVINCE_24;15;864
CUST_19386;I;LOAN_027810;A;0;20251209;11;6;6;20250109;157420;75930;50.12;3575.57;15.35;551.26;14.46;573.08;0;1;20241206;;E;DISTRICT_B;PROVINCE_7;9;1583
CUST_19387;I;LOAN_027811;A;0;20251210;9;5;2;20250412;17870;15930;56.45;634.16;13.86;92.52;15.35;86.42;0;1;20250312;;E;DISTRICT_B;PROVINCE_7;1;1358
CUST_19387;I;LOAN_027812;A;0;20260318;12;9;2;20250418;17700;13810;53.43;538.74;15.11;73.18;15.40;80.93;0;1;20250318;;E;DISTRICT_B;PROVINCE_7;11;1771
CUST_19388;I;LOAN_027813;A;0;20260210;11;7;4;20250312;43230;26640;50.86;1076.27;14.91;184.74;14.27;185.59;0;1;20250220;;E;DISTRICT_B;PROVINCE_17;8;1234
CUST_19389;I;LOAN_027814;A;0;20260319;9;8;0;20250720;103030;104870;60.51;3217.82;13.74;545.85;14.56;631.04;0;1;20250615;;H;DISTRICT_B;PROVINCE_7;9;1406
CUST_19390;I;LOAN_027815;A;0;20260204;11;7;4;20250306;49250;29400;47.99;153.72;15.84;20.78;15.36;17.63;0;1;20250204;;E;DISTRICT_B;PROVINCE_8;6;1808
CUST_19391;I;LOAN_027816;A;0;20260306;12;8;3;20250406;32040;20120;46.81;88.06;14.74;16.29;14.90;12.98;0;1;20250220;;H;DISTRICT_B;PROVINCE_7;6;1584
CUST_19392;I;LOAN_027817;A;0;20260310;12;9;3;20250410;66550;49640;55.98;1741.42;14.20;314.46;14.84;299.27;0;1;20250310;;E;DISTRICT_B;PROVINCE_29;7;1085
CUST_19392;I;LOAN_027818;A;0;20260310;11;8;3;20250410;89820;87270;56.07;3167.86;15.64;451.54;13.63;478.16;0;1;20250310;;E;DISTRICT_B;PROVINCE_29;4;1632
CUST_19393;I;LOAN_027819;A;0;20260403;11;8;3;20250503;76330;50990;58.42;491.96;13.86;79.37;16.20;88.78;0;1;20250403;;E;DISTRICT_B;PROVINCE_23;12;1106
CUST_19394;I;LOAN_027820;A;0;20260212;11;7;4;20250314;55680;53050;45.22;1769.01;15.91;272.66;14.28;255.29;0;1;20250128;;E;DISTRICT_B;PROVINCE_6;13;1628
CUST_19395;I;LOAN_027821;A;0;20251217;11;6;5;20250117;115270;66290;55.09;2464.57;13.94;351.40;15.62;382.78;0;1;20241217;;E;DISTRICT_B;PROVINCE_7;13;1828
CUST_19395;I;LOAN_027822;A;0;20260314;11;8;2;20250414;59990;53410;47.88;2352.37;13.88;344.54;15.78;338.20;0;1;20250314;;E;DISTRICT_B;PROVINCE_7;12;1222
CUST_19396;I;LOAN_027823;A;0;20251213;10;5;6;20250113;63360;36210;54.82;1478.88;14.18;210.94;14.68;181.37;0;1;20241213;;E;DISTRICT_B;PROVINCE_34;10;1204
CUST_19397;I;LOAN_027824;A;0;20251102;8;3;5;20250304;6630;3000;55.95;26.71;14.08;3.87;14.28;3.29;0;1;20250225;;H;DISTRICT_B;PROVINCE_49;13;1687
CUST_19398;I;LOAN_027825;A;0;20260407;12;9;2;20250507;78250;60210;57.41;195.28;14.43;25.46;13.73;33.00;0;1;20250407;;E;DISTRICT_B;PROVINCE_18;9;1386
CUST_19399;I;LOAN_027826;A;0;20260209;11;7;4;20250311;52170;41740;51.93;2047.68;13.84;250.99;15.90;315.82;0;1;20250209;;E;DISTRICT_B;PROVINCE_24;12;1232
CUST_19400;I;LOAN_027827;A;0;20260121;12;6;4;20250221;9380;7480;47.65;133.36;16.42;24.38;15.90;21.49;0;1;20250121;;E;DISTRICT_B;PROVINCE_2;11;1176
